policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,1,25,1.3561429999999999,0.15070529169347685,0,0,0,0,timelimit,0,0,1.3561741216108203,1.358604348
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,1,23,1.001859,0.2084736243781405,0,0,0,0,timelimit,0,0,1.001906673423946,1.0025191880000008
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,1,25,1.097542,0.15066280203571025,0,0,0,0,timelimit,0,0,1.097555909305811,1.0999351980000007
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,1,25,1.030851,0.15066280203571003,0,0,0,0,timelimit,0,0,1.030866988003254,1.033168186000001
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,1,23,1.001885,0.15092726131251616,0,0,0,0,timelimit,0,0,1.0019079204648733,1.0024538199999995
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,0.783635,0.0,0,0,0,0,optimal,0,0,0.7836590185761452,0.7930151639999998
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,18,140,1.000113,0.1053140425498701,0,0,0,0,timelimit,0,0,1.0001286081969738,1.0243398589999977
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,0.744653,0.0,0,0,0,0,optimal,0,0,0.7446700474247336,0.7535793949999992
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,31,107,1.00035,0.10964680416885812,0,0,0,0,timelimit,0,0,1.00036973785609,1.0333602010000007
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,10,39,1.000023,0.13337652219570595,0,0,0,0,timelimit,0,0,1.0000382345169783,1.013678044999999
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,14,42,1.000885,0.1502415663538742,0,0,0,0,timelimit,0,0,1.0009001782163978,1.0204073310000012
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,11,35,1.000101,0.20894471300770281,0,0,0,0,timelimit,0,0,1.0001168502494693,1.015536443000002
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,1,23,1.02378,0.16167227317577823,0,0,0,0,timelimit,0,0,1.0238003265112638,1.026022158
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,2,24,1.000442,0.16153406992872865,0,0,0,0,timelimit,0,0,1.0004593860358,1.0040624099999995
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,1,23,1.073845,0.16167227317577823,0,0,0,0,timelimit,0,0,1.0738613503053784,1.0761126220000001
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,6,29,1.00121,0.14020811587993126,0,0,0,0,timelimit,0,0,1.0012369779869914,1.0101856050000002
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,2,22,1.001899,0.140345993661098,0,0,0,0,timelimit,0,0,1.0019137626513839,1.0054927730000003
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,1,21,1.114198,0.14020811587993104,0,0,0,0,timelimit,0,0,1.1142147528007627,1.116698638999999
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,1,21,1.008817,0.14020811587993104,0,0,0,0,timelimit,0,0,1.008836050517857,1.0112015939999992
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,1,21,1.00539,0.14020811587993126,0,0,0,0,timelimit,0,0,1.00540975574404,1.007933298000001
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1,31,1.002183,0.24423387360618917,0,0,0,0,timelimit,0,0,1.0022430140525103,1.0028978889999962
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1,31,1.002136,0.18498464152970398,0,0,0,0,timelimit,0,0,1.0021843798458576,1.0027934979999955
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1,31,1.002078,0.24423387360618892,0,0,0,0,timelimit,0,0,1.0020990762859583,1.0027120029999992
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1,31,1.004034,0.18498464152970398,0,0,0,0,timelimit,0,0,1.004057147540152,1.0045945749999987
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1,31,1.002138,0.18498464152970398,0,0,0,0,timelimit,0,0,1.0021600676700473,1.002712229999993
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,19,51,0.884629,0.0,0,0,0,0,optimal,0,0,0.8846505014225841,0.8975336039999959
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.8981389999999999,0.0,0,0,0,0,optimal,0,0,0.8981667412444949,0.9125985410000013
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.869794,0.0,0,0,0,0,optimal,0,0,0.86981335375458,0.8839118769999956
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,19,59,0.9374929999999999,0.0,0,0,0,0,optimal,0,0,0.9375207833945751,0.9508208979999964
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.899427,0.0,0,0,0,0,optimal,0,0,0.8994470275938511,0.9135053059999976
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_7/instance_7.lp,1,25,1.17177,0.2214070189445834,0,0,0,0,timelimit,0,0,1.1717874528840184,1.1742640780000002
