policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,75,386,1.9642499999999998,0.0,0.11543916072471408,0,0,0,optimal,0,0,1.9642811231315136,2.049164108000001
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,46,264,1.667357,0.0,0,0,0,0,optimal,0,0,1.6673733852803707,1.7196260129999992
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,75,320,1.681973,0.0,0.1154391607247143,0,0,0,optimal,0,0,1.6819944344460964,1.7652378730000002
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,180,579,2.302132,0.0,0.12119280395995705,0.09429353333895192,0.09386576054652405,0,optimal,0,0,2.302147732116282,2.4756063689999976
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,47,267,1.602871,0.0,0,0,0,0,optimal,0,0,1.6028864085674286,1.6524490820000004
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,0.7682169999999999,0.0,0,0,0,0,optimal,0,0,0.7682319842278957,0.7772119139999987
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,92,337,1.465128,0.0,0.10016064688260096,0.09429670065845154,0,0,optimal,0,0,1.4651460694149137,1.5614542149999977
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,0.7319979999999999,0.0,0,0,0,0,optimal,0,0,0.7320155194029212,0.740970745000002
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,64,228,1.235215,0.0,0.101877021968279,0,0,0,optimal,0,0,1.2352320263162255,1.2935577820000006
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,41,161,1.105376,0.0,0,0,0,0,optimal,0,0,1.1053922232240438,1.1515612249999982
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,149,325,1.685406,0.0,0.12197805577617336,0.12091525569345443,0.12091525569345443,0,optimal,0,0,1.6854292014613748,1.821947742999999
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,70,105,1.222178,0.0,0.09904064818882075,0,0,0,optimal,0,0,1.2221948942169547,1.2779517370000022
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,216,562,2.554906,0.0,0.1303979275024918,0.11768889512577063,0.11267110044353414,0.10315762481857187,optimal,0,0,2.554933611303568,2.811241287999998
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,74,146,1.467523,0.0,0.0685505293106411,0,0,0,optimal,0,0,1.4675402930006385,1.5261016830000003
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,218,571,2.613057,0.0,0.13087737113593578,0.12746385794341208,0.11984079116327012,0.10515214796238354,optimal,0,0,2.613074175082147,2.8614072640000003
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,49,314,1.386568,0.0,0,0,0,0,optimal,0,0,1.386593772098422,1.4449811889999964
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,62,256,1.464867,0.0,0.1266805839993306,0,0,0,optimal,0,0,1.464884476736188,1.5343699949999987
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,65,300,1.583947,0.0,0.11379541160378033,0,0,0,optimal,0,0,1.5839654989540577,1.6599254249999973
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,51,328,1.49563,0.0,0,0,0,0,optimal,0,0,1.4956489782780409,1.5608952529999982
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,65,321,1.518847,0.0,0.11716257131552925,0,0,0,optimal,0,0,1.5188642935827374,1.590703022999996
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1181,1648,6.196689,0.0,0.1470828717791857,0.1376971281967227,0.13473837154836854,0.11327896059622983,optimal,0,0,6.196723025292158,6.991355378999998
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1163,1656,6.206394,0.0,0.14570077220763555,0.13863254620850224,0.13858682272922435,0.12625242544342258,optimal,0,0,6.206418635323644,6.901400744
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1239,1722,6.497539,0.0,0.14708287177918594,0.14708287177918594,0.1436083851908887,0.13665758964438707,optimal,0,0,6.497567590326071,7.292023743999991
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1217,1740,6.480238,0.0,0.14128538942715052,0.1268205637858982,0.1268205637858982,0.11215174851645877,optimal,0,0,6.480257052928209,7.205281724000002
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1249,1800,6.595019,0.0,0.14708287177918616,0.1456939638821815,0.1359907083902148,0.12185660181177232,optimal,0,0,6.595037224702537,7.342296996000002
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,19,51,0.887073,0.0,0,0,0,0,optimal,0,0,0.8870930410921574,0.8991572909999945
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.912516,0.0,0,0,0,0,optimal,0,0,0.9125362979248166,0.9269547030000069
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.87345,0.0,0,0,0,0,optimal,0,0,0.8734685815870762,0.8876286450000066
