policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_6/instance_6.lp,43,158,0.61,0.0,optimal,0,0,0.6785151492804289,0.7038181310000056
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_6/instance_6.lp,39,143,0.59,0.0,optimal,0,0,0.6414307076483965,0.6629862229999901
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,254,389,1.04,0.0,optimal,70,2,1.3303027786314487,1.3310195690000057
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,238,359,0.9,0.0,optimal,65,2,1.208601620979607,1.2093075970000058
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,95,213,0.97,0.0,optimal,67,0,1.2538082096725702,1.2545678429999896
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,425,594,1.28,0.0,optimal,99,0,1.6427628686651587,1.6436608749999948
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,87,195,1.02,0.0,optimal,58,0,1.3194006206467748,1.3201461170000073
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,177,453,1.17,0.0,optimal,0,0,1.2488488610833883,1.3541911060000018
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,171,483,1.11,0.0,optimal,0,0,1.175549853593111,1.2766935979999943
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,137,366,1.13,0.0,optimal,0,0,1.2512947730720043,1.3279667890000013
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,193,412,1.19,0.0,optimal,0,0,1.2813358213752508,1.4189851009999899
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_7/instance_7.lp,141,397,1.04,0.0,optimal,0,0,1.2332806242629886,1.3232753470000063
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,39,120,0.7,0.0,optimal,30,3,0.7914062067866325,0.7919132850000068
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,94,185,0.68,0.0,optimal,36,3,0.870381754823029,0.8708166969999951
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,42,141,0.64,0.0,optimal,42,1,0.8016178421676159,0.8020868819999976
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,21,95,0.65,0.0,optimal,21,1,0.7609490118920803,0.7613690350000013
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,40,127,0.6,0.0,optimal,36,1,0.7769004059955478,0.7773476049999886
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,70,222,0.68,0.0,optimal,0,0,0.7143617300316691,0.7618957219999913
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,80,207,0.7,0.0,optimal,0,0,0.7500307681038976,0.8045291309999953
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,79,229,0.68,0.0,optimal,0,0,0.7533441549167037,0.8075843470000024
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,75,230,0.78,0.0,optimal,0,0,0.8458142913877964,0.8945255659999987
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_8/instance_8.lp,63,223,0.62,0.0,optimal,0,0,0.6967759365215898,0.735592405999995
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,11,114,0.77,0.0,optimal,28,1,0.9499867642298341,0.9505378270000051
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,23,129,0.89,0.0,optimal,30,1,1.0468473862856627,1.0474899830000055
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,21,116,0.82,0.0,optimal,25,0,0.9604973308742046,0.9611165090000071
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,23,130,0.8,0.0,optimal,38,1,0.9809650629758835,0.9815075369999988
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,19,128,0.76,0.0,optimal,37,0,0.9398251501843333,0.9403516069999966
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,53,201,0.77,0.0,optimal,0,0,0.8458032179623842,0.8803705760000042
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,47,198,0.78,0.0,optimal,0,0,0.8705340065062046,0.9009964039999971
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,47,187,0.72,0.0,optimal,0,0,0.8143518539145589,0.8454867000000093
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,47,165,0.72,0.0,optimal,0,0,0.8042421536520123,0.8344835500000016
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_9/instance_9.lp,47,188,0.78,0.0,optimal,0,0,0.9145898604765534,0.9453057940000065
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,29,133,0.95,0.0,optimal,36,1,1.0918310303241014,1.0924875009999937
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,131,240,0.98,0.0,optimal,31,3,1.243232055567205,1.2439244669999994
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,68,177,0.97,0.0,optimal,46,3,1.1528090005740523,1.1535297949999972
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,118,232,0.96,0.0,optimal,45,0,1.173457900993526,1.174097102999994
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,37,141,0.88,0.0,optimal,37,2,1.0649396320804954,1.0656866470000068
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,156,355,1.1,0.0,optimal,0,0,1.1812866497784853,1.2915088069999996
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,133,289,1.01,0.0,optimal,0,0,1.072446707636118,1.1637515890000003
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,146,294,1.05,0.0,optimal,0,0,1.0999563559889793,1.206875655999994
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,109,334,0.94,0.0,optimal,0,0,1.0190258882939816,1.089585396000004
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_10/instance_10.lp,148,316,1.06,0.0,optimal,0,0,1.120309448800981,1.2038636999999994
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,9,90,0.61,0.0,optimal,20,1,0.7429014639928937,0.7433788879999952
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,15,101,0.71,0.0,optimal,20,0,0.8391445288434625,0.8396208239999936
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,9,96,0.63,0.0,optimal,24,1,0.7680393541231751,0.7685129329999967
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,11,97,0.64,0.0,optimal,27,1,0.813609448261559,0.8140658820000084
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,11,97,0.73,0.0,optimal,22,1,0.847658034414053,0.8481596680000081
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,43,138,0.73,0.0,optimal,0,0,0.8088898612186313,0.8333933070000086
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,41,159,0.65,0.0,optimal,0,0,0.764157029800117,0.7874916100000036
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,45,143,0.66,0.0,optimal,0,0,0.7398851457983255,0.7654832580000033
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,47,147,0.68,0.0,optimal,0,0,0.7300045136362314,0.7562219809999959
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_11/instance_11.lp,45,140,0.73,0.0,optimal,0,0,0.8130121035501361,0.8421093740000032
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,45,128,0.8,0.0,optimal,7,2,0.9210238298401237,0.9215929569999872
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,32,130,0.8,0.0,optimal,19,1,0.9563977848738432,0.9569826209999945
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,66,170,1.02,0.0,optimal,22,3,1.1672962196171284,1.1679664279999997
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,23,107,0.8,0.0,optimal,6,0,0.9345419965684414,0.9351085210000178
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,23,116,0.79,0.0,optimal,16,3,0.9442700622603297,0.9447986689999937
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,28,119,0.59,0.0,optimal,0,0,0.6634722370654345,0.6835849800000062
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,26,179,0.63,0.0,optimal,0,0,0.6861471422016621,0.70492102999998
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,28,128,0.7,0.0,optimal,0,0,0.7574319932609797,0.7796287909999933
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,26,164,0.62,0.0,optimal,0,0,0.6967523228377104,0.7170867579999936
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_12/instance_12.lp,26,125,0.61,0.0,optimal,0,0,0.6812635408714414,0.7017073119999964
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,173,279,1.01,0.0,optimal,23,3,1.1910988269373775,1.1917930269999886
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,318,468,1.39,0.0,optimal,64,1,1.718770181760192,1.7198351399999865
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,512,662,1.76,0.0,optimal,80,2,2.2345397425815463,2.2358334609999986
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,72,198,1.14,0.0,optimal,58,0,1.3056410932913423,1.3064174699999853
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,105,221,0.97,0.0,optimal,52,0,1.2611224027350545,1.2618931480000128
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,119,322,1.05,0.0,optimal,0,0,1.0927206678315997,1.1707372300000145
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,230,505,1.44,0.0,optimal,0,0,1.505820277146995,1.6687160769999991
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,146,452,1.24,0.0,optimal,0,0,1.3083908250555396,1.4229607729999998
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,183,442,1.43,0.0,optimal,0,0,1.5035751769319177,1.6344602669999801
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_13/instance_13.lp,114,336,1.07,0.0,optimal,0,0,1.132042738609016,1.2066045440000153
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,492,670,1.33,0.0,optimal,86,0,1.7047488121315837,1.705893328000002
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,448,616,1.27,0.0,optimal,81,1,1.6338237971067429,1.6348151690000066
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,602,810,1.61,0.0,optimal,123,1,2.115897267125547,2.11703141000001
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,548,726,1.49,0.0,optimal,107,3,1.9769654171541333,1.978085902999993
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,478,653,1.33,0.0,optimal,105,1,1.7901316387578845,1.791175097000007
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,367,702,1.82,0.0,optimal,0,0,1.9623964047059417,2.1721920260000047
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,390,658,1.9,0.0,optimal,0,0,2.003838055767119,2.2260753489999843
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,362,684,1.81,0.0,optimal,0,0,1.9049980295822024,2.1356294070000104
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,408,640,1.97,0.0,optimal,0,0,2.036082612350583,2.296334915000017
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_14/instance_14.lp,363,734,1.77,0.0,optimal,0,0,1.87835577968508,2.1098822849999976
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_100r_200c_0.1d_0mc_0se/instance_15/instance_15.lp,164,307,1.2,0.0,optimal,83,0,1.41119749750942,1.4119952610000155
