policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_6.lp,7241,13680,180.000308,0.0016221384813853513,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00033070333302,166.96886761200017
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_6.lp,6948,13629,180.023354,0.0016247063452927701,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.02338017895818,167.0164834159998
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_11.lp,591,4740,180.260763,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.2607857324183,180.3475622310002
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_11.lp,571,4638,180.103778,0.001727487291280757,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.10380900278687,180.17793552800003
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_11.lp,573,4706,180.194704,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.19473855011165,180.25243178400024
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_11.lp,9558,16563,180.001682,0.0015831647967426345,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.0017039105296,188.19086587899983
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_11.lp,7461,13909,180.009161,0.0016221384813853513,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00919123366475,171.96574520299964
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_11.lp,6807,13479,180.010641,0.0016247063452927701,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.01067220047116,167.63822582500006
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_16.lp,575,4724,180.178212,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.17823860049248,180.2334333140002
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_16.lp,579,4650,180.11864,0.001727487291280757,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.11867133155465,180.1693400879999
