policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,24,100,2.58,0.0,0,0,0,0,optimal,53,1,2.978380234912038,2.9806957349999994
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,206,372,3.52,0.0,0.12734019589039747,0.12734019589039747,0.12727112587422426,0.108999825284743,optimal,142,1,4.136688528582454,4.140165845
internal:relpscost,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,32,129,2.71,0.0,0,0,0,0,optimal,73,1,3.1699333917349577,3.1726936699999975
internal:relpscost,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,72,170,3.08,0.0,0.1304762412661906,0,0,0,optimal,75,1,3.56241013109684,3.5651370500000006
internal:relpscost,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,72,201,3.12,0.0,0.13765733702576627,0,0,0,optimal,99,1,3.6089694648981094,3.6118186879999996
gcnn:baseline,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,75,318,2.13,0.0,0.11543916072471408,0,0,0,optimal,0,0,2.485343122854829,2.572843594000002
gcnn:baseline,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,74,374,1.97,0.0,0.1154391607247143,0,0,0,optimal,0,0,2.2451639119535685,2.3320026009999992
gcnn:baseline,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,44,214,1.69,0.0,0,0,0,0,optimal,0,0,1.9696961306035519,2.023224214999999
gcnn:baseline,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,46,214,1.83,0.0,0,0,0,0,optimal,0,0,2.109974481165409,2.1681302299999956
gcnn:baseline,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,43,289,1.66,0.0,0,0,0,0,optimal,0,0,1.9103812873363495,1.9576130390000017
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,1,27,1.03,0.0,0,0,0,0,optimal,2,1,1.1770458444952965,1.178003786000005
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,12,56,1.43,0.0,0,0,0,0,optimal,19,2,1.7137150503695011,1.715056557000004
internal:relpscost,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,10,51,1.43,0.0,0,0,0,0,optimal,18,2,1.6867628190666437,1.6880362300000016
internal:relpscost,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,12,60,1.7,0.0,0,0,0,0,optimal,25,2,1.9547823164612055,1.955889348999996
internal:relpscost,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,60,1.68,0.0,0,0,0,0,optimal,21,2,2.0204548332840204,2.0214371630000016
gcnn:baseline,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,1.01,0.0,0,0,0,0,optimal,0,0,1.145910907536745,1.151003173999996
gcnn:baseline,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,85,317,1.7,0.0,0.1047038954366342,0.10007930004596392,0,0,optimal,0,0,1.9552267733961344,2.001557943999998
gcnn:baseline,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,68,306,1.67,0.0,0.1047038954366342,0,0,0,optimal,0,0,1.9088254161179066,1.9531479079999983
gcnn:baseline,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,53,152,1.48,0.0,0.10187702196827877,0,0,0,optimal,0,0,1.7990551814436913,1.8276965040000022
gcnn:baseline,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,72,299,1.65,0.0,0.1000793000459637,0,0,0,optimal,0,0,1.9013897087424994,1.9472991689999972
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,382,537,4.2,0.0,0.15005479687264847,0.15005479687264847,0.13995585741246283,0.12367772511453567,optimal,129,0,4.926273947581649,4.928236690000006
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,473,646,4.19,0.0,0.15005479687264825,0.15005479687264825,0.14461016935856605,0.13392353380379576,optimal,152,1,5.264187008142471,5.266300398000006
internal:relpscost,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,705,933,4.74,0.0,0.1393711635689984,0.1393390529381928,0.1393390529381928,0.1297518852714348,optimal,158,0,5.90514967776835,5.9078192890000025
internal:relpscost,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,259,406,3.74,0.0,0.15000792627452764,0.14461016935856605,0.14461016935856605,0.12305244116512573,optimal,124,0,4.515477433800697,4.517119475999991
internal:relpscost,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,92,191,3.17,0.0,0.15005479687264847,0.08552900039765604,0,0,optimal,78,1,3.8357552886009216,3.837392976000004
gcnn:baseline,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,76,218,3.41,0.0,0.07176986407643822,0,0,0,optimal,0,0,3.9515313990414143,3.994742054999989
gcnn:baseline,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,322,726,6.53,0.0,0.13295265826012356,0.11429989683048017,0.10600594793031277,0.10280126308665181,optimal,0,0,7.560402099043131,7.778086552999994
gcnn:baseline,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,131,451,4.39,0.0,0.13039792750249202,0.11768889512577041,0.1171338229998613,0,optimal,0,0,5.173650937154889,5.26041433799999
gcnn:baseline,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,74,150,3.25,0.0,0.06855052931064089,0,0,0,optimal,0,0,3.82806982845068,3.865296556000004
gcnn:baseline,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,128,428,4.47,0.0,0.13922445053769653,0.13310301925661328,0.12535835728025949,0,optimal,0,0,5.258481999859214,5.344615602000005
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,384,574,7.26,0.0,0.1351723364888143,0.1351723364888143,0.1351723364888143,0.11677294466484112,optimal,172,0,8.603796411305666,8.607047078999997
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,140,310,7.31,0.0,0.1351723364888136,0.1351723364888136,0.12545153256021505,0,optimal,148,1,8.427249291911721,8.431161851000013
internal:relpscost,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,236,419,7.39,0.0,0.1351723364888143,0.1351723364888143,0.1351723364888143,0.10622130461270526,optimal,162,0,8.645594431087375,8.649083680000004
internal:relpscost,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,120,251,6.39,0.0,0.1351723364888143,0.12950559536514392,0.12612714900288635,0,optimal,107,1,7.375025445595384,7.377867152999983
internal:relpscost,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,125,254,6.05,0.0,0.1351723364888143,0.1351723364888143,0.12022373844615747,0,optimal,108,1,7.075755942612886,7.078444595000008
gcnn:baseline,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,57,310,3.34,0.0,0.10938061579010422,0,0,0,optimal,0,0,3.8381077367812395,3.880191430999986
gcnn:baseline,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,64,292,3.53,0.0,0.12004025276570976,0,0,0,optimal,0,0,4.0360246524214745,4.075205564000015
gcnn:baseline,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,78,319,3.4,0.0,0.11379541160378033,0.10328614883133114,0,0,optimal,0,0,3.8868234790861607,3.9402738009999894
gcnn:baseline,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,80,300,3.53,0.0,0.1266805839993306,0.10381263001837397,0,0,optimal,0,0,4.031019089743495,4.083722000999984
gcnn:baseline,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,57,210,2.93,0.0,0.11716257131552925,0,0,0,optimal,0,0,3.4343462623655796,3.4723540340000056
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,2025,2659,17.08,0.0,0.16428368611552563,0.14561641936933167,0.14561641936933167,0.1426076417454028,optimal,258,0,20.452040664851665,20.459836183999982
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,2099,2789,16.18,0.0,0.17694048445675753,0.1552110831458397,0.1456164193693319,0.1409019312922959,optimal,263,0,19.661185195669532,19.668902675999988
internal:relpscost,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,2133,2726,14.12,0.0,0.17694048445675828,0.17694048445675828,0.1595005748269332,0.1391687309028472,optimal,272,0,17.01218488253653,17.017225257000007
internal:relpscost,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,2031,2785,8.45,0.0,0.17694048445675753,0.17694048445675753,0.16014584073656732,0.15635634222769418,optimal,294,0,10.644453657791018,10.649539113999992
internal:relpscost,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,2021,2591,8.41,0.0,0.17290756227485782,0.15950057482693297,0.15114877990011757,0.14313400209122798,optimal,247,0,10.35507257282734,10.35981288299999
gcnn:baseline,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1219,1699,11.26,0.0,0.14708287177918547,0.1456939638821815,0.1359907083902148,0.12185660181177232,optimal,0,0,12.820353535935283,13.305543785999987
gcnn:baseline,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1173,1673,12.47,0.0,0.15454356790386858,0.15454356790386858,0.15454356790386858,0.12112794038756183,optimal,0,0,14.221536170691252,14.744712567000022
gcnn:baseline,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1199,1704,10.7,0.0,0.1489591406262669,0.14708287177918594,0.1456939638821808,0.12185660181177255,optimal,0,0,11.816830346360803,12.327248127999951
gcnn:baseline,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1213,1747,10.98,0.0,0.14708287177918594,0.14569396388218125,0.13769712819672247,0.12185660181177232,optimal,0,0,12.303277339786291,12.821446754999954
gcnn:baseline,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1255,1731,11.22,0.0,0.14708287177918594,0.14569396388218125,0.13599070839021457,0.1256667625223172,optimal,0,0,12.397516507655382,12.97274705000001
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,5,30,1.89,0.0,0,0,0,0,optimal,2,1,2.1172567177563906,2.1182772919999593
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,3,40,1.99,0.0,0,0,0,0,optimal,3,1,2.2130111269652843,2.2140211490000183
internal:relpscost,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,5,30,1.87,0.0,0,0,0,0,optimal,3,1,2.100527487695217,2.10136540000002
internal:relpscost,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,3,28,1.6,0.0,0,0,0,0,optimal,3,1,1.774669213220477,1.7754165549999925
internal:relpscost,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,3,37,2.11,0.0,0,0,0,0,optimal,2,1,2.322468312457204,2.323494358000005
gcnn:baseline,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,17,41,1.49,0.0,0,0,0,0,optimal,0,0,1.605219418182969,1.612015767999992
gcnn:baseline,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,17,54,1.75,0.0,0,0,0,0,optimal,0,0,1.9076047893613577,1.9150784569999928
gcnn:baseline,60,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,17,42,1.47,0.0,0,0,0,0,optimal,0,0,1.5910655297338963,1.598333771
gcnn:baseline,80,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,17,44,1.42,0.0,0,0,0,0,optimal,0,0,1.5536432545632124,1.5612547339999878
gcnn:baseline,100,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,1.94,0.0,0,0,0,0,optimal,0,0,2.164372457191348,2.1738987190000216
internal:relpscost,20,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_7/instance_7.lp,638,783,7.2,0.0,0.20833767006086742,0.19742940505135878,0.19742940505135878,0.1258088028591148,optimal,114,1,8.336702363565564,8.340152359000001
internal:relpscost,40,small,../data/instances/setcover/setcover_100_200_0512/test_100r_200c_0.05d_1mc_0se/instance_7/instance_7.lp,556,741,6.73,0.0,0.21645920611399877,0.15270776862332675,0.15270776862332675,0.13748197705860585,optimal,154,1,7.955720290541649,7.959345559000042
