policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,601,1171,10.34,0.0,optimal,310,2,11.651677541434765,11.655269976999989
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,559,1057,9.88,0.0,optimal,279,0,10.914784904569387,10.918060134999905
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,384,889,9.78,0.0,optimal,258,2,10.838805049657822,10.842001254000024
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,411,772,6.32,0.0,optimal,0,0,6.880902133882046,7.091442056999995
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,368,804,5.47,0.0,optimal,0,0,5.894648743793368,6.086656015000017
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,380,771,5.99,0.0,optimal,0,0,6.402430975809693,6.604060398000001
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,351,722,5.76,0.0,optimal,0,0,6.164808044210076,6.339243650999833
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_25/instance_25.lp,504,940,6.78,0.0,optimal,0,0,7.296578444540501,7.560719946000063
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,15,178,3.42,0.0,optimal,28,1,3.6632806481793523,3.6647197740001047
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,11,205,3.43,0.0,optimal,23,1,3.670175202190876,3.671664748000012
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,18,155,3.83,0.0,optimal,29,0,4.124912311322987,4.1265147120000165
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,19,242,4.03,0.0,optimal,40,0,4.312973313964903,4.314906185000154
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,21,168,3.44,0.0,optimal,36,1,3.6544676832854748,3.6555885830000534
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,81,289,3.02,0.0,optimal,0,0,3.2296843081712723,3.274808572999973
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,92,308,3.2,0.0,optimal,0,0,3.3255931921303272,3.3731186800000614
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,84,335,3.66,0.0,optimal,0,0,3.863250305876136,3.90785862000007
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,80,397,3.37,0.0,optimal,0,0,3.5660868920385838,3.608337806999998
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_26/instance_26.lp,82,329,3.1,0.0,optimal,0,0,3.301478394307196,3.342527235000034
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,408,770,7.2,0.0,optimal,232,0,7.987026543356478,7.990002145000062
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,424,796,7.02,0.0,optimal,204,2,7.8407920291647315,7.843988639999907
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,309,673,6.49,0.0,optimal,221,0,7.292986189946532,7.296498658000019
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,281,659,6.54,0.0,optimal,222,0,7.260956825688481,7.264890707999939
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,255,643,6.88,0.0,optimal,226,0,7.701389477588236,7.705238366000003
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,509,867,5.52,0.0,optimal,0,0,5.917755166999996,6.149844713999983
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,494,881,5.82,0.0,optimal,0,0,6.12787882424891,6.500034200999835
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,509,923,5.97,0.0,optimal,0,0,6.27241259906441,6.630996029000016
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,513,924,5.92,0.0,optimal,0,0,6.18452809099108,6.556228779000094
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_27/instance_27.lp,509,959,6.1,0.0,optimal,0,0,6.406582583673298,6.774106987000096
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,268,658,7.63,0.0,optimal,172,2,8.428863579407334,8.433594723999931
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,443,962,8.82,0.0,optimal,255,1,9.683777815662324,9.689462817000049
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,462,1047,10.31,0.0,optimal,307,0,11.356112150475383,11.361618204000024
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,123,535,7.6,0.0,optimal,191,2,8.298532066866755,8.302876272000049
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,363,866,8.38,0.0,optimal,260,1,9.377421949990094,9.382290784000133
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,324,795,5.85,0.0,optimal,0,0,6.324838441796601,6.585472091999918
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,297,758,5.21,0.0,optimal,0,0,5.5714911706745625,5.7970128510000904
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,233,744,5.45,0.0,optimal,0,0,5.867450796067715,6.039683520999915
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,222,670,4.75,0.0,optimal,0,0,5.087715525180101,5.250190139000097
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_28/instance_28.lp,272,692,4.98,0.0,optimal,0,0,5.410500856116414,5.6206690509998225
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,43,272,3.7,0.0,optimal,60,1,4.062337956391275,4.064979476999952
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,5,191,3.24,0.0,optimal,5,1,3.511030124500394,3.5130325310001354
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,18,189,3.31,0.0,optimal,25,0,3.5891656754538417,3.591233701999954
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,5,166,2.9,0.0,optimal,6,1,3.098501417785883,3.10016957799985
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,36,246,3.61,0.0,optimal,46,1,3.839214999228716,3.8414183229999708
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,77,394,3.22,0.0,optimal,0,0,3.5217812452465296,3.595002273999853
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,63,331,3.46,0.0,optimal,0,0,3.654362203553319,3.7145286980000947
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,40,295,2.93,0.0,optimal,0,0,3.110755833797157,3.149593592999963
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,123,416,3.49,0.0,optimal,0,0,3.6425778456032276,3.751054738999983
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_29/instance_29.lp,54,321,2.96,0.0,optimal,0,0,3.065883258357644,3.1264783599999646
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,2754,3534,17.09,0.0,optimal,372,0,19.560199005529284,19.571456250999972
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,2338,3345,17.23,0.0,optimal,443,0,19.43091320991516,19.442312613000013
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,2731,3685,18.01,0.0,optimal,405,0,20.521679149009287,20.478149304
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,2655,3642,18.03,0.0,optimal,342,0,20.500423544086516,20.456803261999994
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,2281,3081,16.88,0.0,optimal,461,2,18.959473981522024,18.96878182899991
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,1713,2311,13.83,0.0,optimal,0,0,14.510787235572934,15.709361845999865
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,1406,2108,12.16,0.0,optimal,0,0,12.587542807683349,13.556892813999866
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,1634,2406,13.33,0.0,optimal,0,0,13.748505857773125,14.91478029100017
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,1588,2246,13.21,0.0,optimal,0,0,13.654215677641332,14.808633298000132
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_30/instance_30.lp,1886,2677,15.39,0.0,optimal,0,0,15.88528681639582,17.13232567199975
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,1236,1800,12.4,0.0,optimal,385,0,14.08726722560823,14.09308044599993
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,973,1488,10.91,0.0,optimal,340,2,12.451945655047894,12.454991666999831
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,1126,1699,11.92,0.0,optimal,380,0,13.274827272631228,13.28144096699998
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,1149,1758,12.05,0.0,optimal,403,0,13.482674139551818,13.483490174000053
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,1082,1629,12.16,0.0,optimal,370,0,13.561093398369849,13.568766104000133
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,857,1272,8.41,0.0,optimal,0,0,8.934200469404459,9.490003148999676
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,826,1338,8.55,0.0,optimal,0,0,8.935249438509345,9.492870366000261
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,920,1407,8.81,0.0,optimal,0,0,9.321914185769856,9.943987746999937
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,860,1292,8.28,0.0,optimal,0,0,8.742225321941078,9.31913600200005
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_31/instance_31.lp,909,1497,9.25,0.0,optimal,0,0,9.84605510160327,10.473977982999713
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,604,1139,11.24,0.0,optimal,284,1,12.380680309608579,12.385595905000173
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,381,779,8.53,0.0,optimal,191,1,9.390902895480394,9.393469865000043
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,411,901,10.05,0.0,optimal,247,2,11.050422235392034,11.053278496000075
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,307,811,9.54,0.0,optimal,273,0,10.486286438070238,10.490806643000269
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,333,834,9.61,0.0,optimal,259,0,10.630893640220165,10.636156388000018
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,429,746,6.45,0.0,optimal,0,0,6.943188210017979,7.224931183000081
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,448,859,6.18,0.0,optimal,0,0,6.554962412454188,6.847301367
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,448,876,6.58,0.0,optimal,0,0,7.080525645054877,7.363336591999996
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,435,913,6.76,0.0,optimal,0,0,7.3591778334230185,7.64747582200016
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_32/instance_32.lp,451,875,6.11,0.0,optimal,0,0,6.632872286252677,6.923527477999869
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,81,331,5.89,0.0,optimal,112,2,6.393407125025988,6.397298276000129
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,53,309,5.37,0.0,optimal,109,0,5.829163835383952,5.832575794999684
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,75,325,5.78,0.0,optimal,116,1,6.343076216056943,6.346578562000104
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,51,275,5.29,0.0,optimal,96,1,5.755865537561476,5.7594274819998645
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,63,307,5.43,0.0,optimal,128,0,5.8037052024155855,5.807349604000137
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,167,458,3.85,0.0,optimal,0,0,4.180127657018602,4.269674210000176
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,157,435,3.79,0.0,optimal,0,0,3.9871021462604403,4.071299297000223
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,155,380,3.96,0.0,optimal,0,0,4.328894146718085,4.430584057000033
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,153,399,3.67,0.0,optimal,0,0,3.8967545898631215,3.993377512999814
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_33/instance_33.lp,157,439,3.58,0.0,optimal,0,0,3.805897724814713,3.9075957659997584
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,241,583,5.78,0.0,optimal,158,1,6.3533464055508375,6.357458754000163
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,119,469,5.03,0.0,optimal,169,0,5.5394083028659225,5.542485645999932
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,115,450,5.44,0.0,optimal,156,0,5.983064076863229,5.986550322999847
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,157,528,5.84,0.0,optimal,171,0,6.476312982849777,6.4796647920002215
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,79,390,5.1,0.0,optimal,137,0,5.681635390035808,5.685011727000074
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,330,652,4.93,0.0,optimal,0,0,5.282878619618714,5.478054142000019
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,275,576,3.87,0.0,optimal,0,0,4.164138037711382,4.323541281999951
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,259,570,4.27,0.0,optimal,0,0,4.517858173698187,4.662829267000234
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,272,639,4.35,0.0,optimal,0,0,4.719916322268546,4.900798426000165
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_34/instance_34.lp,257,567,4.13,0.0,optimal,0,0,4.3788720509037375,4.5417188269998405
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,248,646,7.7,0.0,optimal,210,3,8.516266278922558,8.521664037999926
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,309,730,8.08,0.0,optimal,220,2,8.879788670688868,8.885374203000083
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,513,931,8.4,0.0,optimal,217,0,9.411609177477658,9.416074227999616
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,406,928,8.9,0.0,optimal,283,0,9.848847051151097,9.854101082999932
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,264,687,8.05,0.0,optimal,233,2,9.119607955217361,9.123596925999664
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,366,704,5.5,0.0,optimal,0,0,5.934861107729375,6.146324801999981
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,385,780,6.01,0.0,optimal,0,0,6.485648103989661,6.649476947000039
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,396,698,5.56,0.0,optimal,0,0,6.124052389524877,6.303431554999861
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,322,572,4.97,0.0,optimal,0,0,5.315383388660848,5.4589109249996
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_35/instance_35.lp,310,662,5.43,0.0,optimal,0,0,5.955095199868083,6.136749437000162
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,525,1061,11.55,0.0,optimal,295,0,12.911042875610292,12.919896728999902
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,443,982,11.38,0.0,optimal,296,0,12.793474334292114,12.801217157999872
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,666,1122,11.57,0.0,optimal,245,1,12.761781122535467,12.768583527999908
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,443,980,11.23,0.0,optimal,286,0,12.525238646194339,12.532180140000037
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,497,1087,11.3,0.0,optimal,328,0,12.585342827253044,12.592605959000139
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,489,887,6.66,0.0,optimal,0,0,7.314188702963293,7.601145648000056
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,503,983,7.13,0.0,optimal,0,0,7.726361725479364,8.044421345000046
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,511,986,6.99,0.0,optimal,0,0,7.432976457290351,7.765412643000218
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,521,996,7.24,0.0,optimal,0,0,7.848771485500038,8.16062872600014
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_36/instance_36.lp,571,1015,7.16,0.0,optimal,0,0,7.575518324971199,8.00450729799968
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,691,1113,12.16,0.0,optimal,204,0,13.47552094887942,13.483439050000015
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,982,1443,13.67,0.0,optimal,209,0,15.59701111447066,15.606417655999849
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,621,1009,11.6,0.0,optimal,157,0,12.99262811243534,12.999549845999809
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,975,1455,12.52,0.0,optimal,194,0,13.905556439422071,13.91279761800024
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,816,1251,12.75,0.0,optimal,182,1,14.136462018825114,14.143996103000063
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,427,957,7.37,0.0,optimal,0,0,8.09338122420013,8.37740748899978
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,436,840,7.31,0.0,optimal,0,0,8.036717055365443,8.306245934999879
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,473,1011,8.08,0.0,optimal,0,0,8.74842083454132,9.04150431800008
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,1318,2182,14.66,0.0,optimal,0,0,15.363688838668168,16.360230303999742
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_37/instance_37.lp,449,858,7.65,0.0,optimal,0,0,8.242292048409581,8.554937852999956
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,524,1047,10.22,0.0,optimal,289,0,11.49469189811498,11.503008557999692
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,545,1070,9.91,0.0,optimal,267,0,10.878331385552883,10.885120852
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,599,1078,10.72,0.0,optimal,290,0,11.774237983860075,11.779527742000028
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,492,938,9.62,0.0,optimal,268,0,10.590971895493567,10.5964980130002
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,511,1153,11.68,0.0,optimal,371,1,13.024395396001637,13.030170120000093
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,467,912,6.84,0.0,optimal,0,0,7.533263199031353,7.788262524999936
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,489,924,6.4,0.0,optimal,0,0,6.961532185785472,7.175944131000051
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,501,889,6.89,0.0,optimal,0,0,7.469953113235533,7.757127018000119
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,516,964,6.64,0.0,optimal,0,0,7.029346635565162,7.258583412000007
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_38/instance_38.lp,466,898,6.82,0.0,optimal,0,0,7.426974053494632,7.689373867000086
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_39/instance_39.lp,51,346,6.02,0.0,optimal,113,0,6.538200590759516,6.542403314000239
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_39/instance_39.lp,41,284,5.64,0.0,optimal,90,1,6.026395655237138,6.0305286620000516
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_39/instance_39.lp,113,403,6.62,0.0,optimal,145,0,7.24181193113327,7.246400073000132
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_39/instance_39.lp,73,327,5.68,0.0,optimal,110,0,6.15846215095371,6.1618857830003435
