policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,75,386,1.9956019999999999,0.0,0.11543916072471408,0,0,0,optimal,0,0,1.9956346461549401,2.069143541999999
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,46,264,1.668434,0.0,0,0,0,0,optimal,0,0,1.6684520011767745,1.7228085969999984
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,75,320,1.680953,0.0,0.1154391607247143,0,0,0,optimal,0,0,1.6809783466160297,1.7666520599999984
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,180,579,2.300011,0.0,0.12119280395995705,0.09429353333895192,0.09386576054652405,0,optimal,0,0,2.300027181394398,2.481025933999998
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_1/instance_1.lp,47,267,1.6042589999999999,0.0,0,0,0,0,optimal,0,0,1.6042755329981446,1.6554917630000006
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,0.771763,0.0,0,0,0,0,optimal,0,0,0.7717809313908219,0.7810838030000014
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,92,337,1.435365,0.0,0.10016064688260096,0.09429670065845154,0,0,optimal,0,0,1.4353823941200972,1.5342148479999977
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,13,34,0.734706,0.0,0,0,0,0,optimal,0,0,0.7347283875569701,0.7442395010000027
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,64,228,1.267624,0.0,0.101877021968279,0,0,0,optimal,0,0,1.2676412779837847,1.3269336970000012
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_2/instance_2.lp,41,161,1.108723,0.0,0,0,0,0,optimal,0,0,1.1087394068017602,1.1560956460000007
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,149,325,1.6833749999999998,0.0,0.12197805577617336,0.12091525569345443,0.12091525569345443,0,optimal,0,0,1.6833928236737847,1.8225743889999997
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,70,105,1.238032,0.0,0.09904064818882075,0,0,0,optimal,0,0,1.2380491755902767,1.2948091220000002
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,216,562,2.579616,0.0,0.1303979275024918,0.11768889512577063,0.11267110044353414,0.10315762481857187,optimal,0,0,2.5796374827623367,2.8459433390000015
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,74,146,1.4595989999999999,0.0,0.0685505293106411,0,0,0,optimal,0,0,1.459617717191577,1.5189029539999979
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_3/instance_3.lp,218,571,2.691842,0.0,0.13087737113593578,0.12746385794341208,0.11984079116327012,0.10515214796238354,optimal,0,0,2.6918608713895082,2.975532954000002
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,49,314,1.406577,0.0,0,0,0,0,optimal,0,0,1.4065944645553827,1.4760980969999977
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,62,256,1.47179,0.0,0.1266805839993306,0,0,0,optimal,0,0,1.4718217700719833,1.554548367999999
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,65,300,1.599731,0.0,0.11379541160378033,0,0,0,optimal,0,0,1.5997501211240888,1.6879741819999978
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,51,328,1.499496,0.0,0,0,0,0,optimal,0,0,1.4995154179632664,1.5759386219999953
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_4/instance_4.lp,65,321,1.514899,0.0,0.11716257131552925,0,0,0,optimal,0,0,1.5149171650409698,1.5985178349999956
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1181,1648,6.362226,0.0,0.1470828717791857,0.1376971281967227,0.13473837154836854,0.11327896059622983,optimal,0,0,6.3622584072873,7.1352348280000015
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1163,1656,6.111662,0.0,0.14570077220763555,0.13863254620850224,0.13858682272922435,0.12625242544342258,optimal,0,0,6.111686233431101,6.851985647999996
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1239,1722,6.329349,0.0,0.14708287177918594,0.14708287177918594,0.1436083851908887,0.13665758964438707,optimal,0,0,6.329383517615497,7.185855822000001
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1217,1740,6.363491,0.0,0.14128538942715052,0.1268205637858982,0.1268205637858982,0.11215174851645877,optimal,0,0,6.363510589115322,7.160111796999999
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_5/instance_5.lp,1249,1800,6.3565059999999995,0.0,0.14708287177918616,0.1456939638821815,0.1359907083902148,0.12185660181177232,optimal,0,0,6.3565419819206,7.196986909000003
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,19,51,0.8860509999999999,0.0,0,0,0,0,optimal,0,0,0.8860709359869361,0.8989530340000016
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.906142,0.0,0,0,0,0,optimal,0,0,0.9061605026945472,0.9202202900000032
gcnn:baseline,8,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.8881399999999999,0.0,0,0,0,0,optimal,0,0,0.8881590086966753,0.9026427299999966
gcnn:baseline,10,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,19,59,1.051652,0.0,0,0,0,0,optimal,0,0,1.0516713103279471,1.0650888680000037
gcnn:baseline,12,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_6/instance_6.lp,21,53,0.906427,0.0,0,0,0,0,optimal,0,0,0.9064462389796972,0.9209454220000026
gcnn:baseline,4,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_7/instance_7.lp,304,589,2.467292,0.0,0.18018079153561403,0.17879507844410844,0.11705342360416142,0.09841501768498247,optimal,0,0,2.467322828248143,2.7084621669999933
gcnn:baseline,6,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_7/instance_7.lp,280,483,2.302485,0.0,0.13353116433425716,0.13353116433425716,0.12117175195883331,0.12084780695231369,optimal,0,0,2.3025046987459064,2.5101806710000005
