policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_7.lp,249,391,33.17,0.0,0.003265534260898065,0.0029621837302082417,0.001132103657703952,optimal,0,0,33.34760261513293,34.36551937399997
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_7.lp,304,475,37.2,0.0,0.00372411755394584,0.0031650356043540326,0.0016015735150611873,optimal,0,0,37.171611005440354,38.296240454999975
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_8.lp,1041,1382,115.33,0.0,0.006295007036797137,0.004302970074039278,0.0038527871326372834,optimal,0,0,116.95241512171924,118.53326346600011
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_8.lp,847,1285,130.72,0.0,0.003756166510634524,0.0036916674520930375,0.003066824264368054,optimal,0,0,132.88253173232079,134.0797284360001
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_8.lp,991,1386,194.63,0.0,0.004158277294503357,0.0035874367945089485,0.003546300740298764,optimal,0,0,197.7969688512385,199.10618954100005
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_8.lp,830,1017,137.49,0.0,0.0058918681120985,0.0043326450009628144,0.0039500691454465026,optimal,0,0,139.7057918999344,140.9109784719999
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_8.lp,755,1244,151.2,0.0,0.005934563304392283,0.0054924452457498895,0.004922111128209871,optimal,0,0,154.0302916932851,155.192570725
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_9.lp,57,111,19.19,0.0,0.0016292850509998886,0,0,optimal,0,0,18.897544277831912,19.71934413200006
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_9.lp,77,180,20.53,0.0,0.00165654724316646,0,0,optimal,0,0,20.348398871719837,21.184062320000066
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_9.lp,51,166,18.12,0.0,0,0,0,optimal,0,0,17.86352177336812,18.684210076
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_9.lp,49,103,14.97,0.0,0,0,0,optimal,0,0,14.631645627319813,15.451742964000005
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_9.lp,55,120,18.04,0.0,0.001841304005356369,0,0,optimal,0,0,17.808092143386602,18.638382826999987
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_10.lp,49,157,12.12,0.0,0,0,0,optimal,0,0,11.745934437960386,12.569762239000056
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_10.lp,41,145,10.04,0.0,0,0,0,optimal,0,0,9.598749050870538,10.430530234999878
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_10.lp,39,161,10.53,0.0,0,0,0,optimal,0,0,10.02504300326109,10.85598127000003
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_10.lp,45,163,11.42,0.0,0,0,0,optimal,0,0,10.993997750803828,11.83031966600015
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_10.lp,44,152,10.49,0.0,0,0,0,optimal,0,0,9.994739647954702,10.830796646999943
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_11.lp,1534,1925,162.68,0.0,0.006595069318611983,0.0060423082629455244,0.005677400249897354,optimal,0,0,165.72448796778917,167.3579777309999
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_11.lp,1991,2311,196.35,0.0,0.007790615766080901,0.007110479780421393,0.00621232927594077,optimal,0,0,199.8749597799033,201.71654404900028
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_11.lp,1552,1851,186.23,0.0,0.007085201593410566,0.006617222256289084,0.006123525788320741,optimal,0,0,189.00607501715422,190.93259368200006
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_11.lp,1372,1689,150.15,0.0,0.007403467089088179,0.00696883257174088,0.006571718638997797,optimal,0,0,151.97751531936228,154.08971515400026
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_11.lp,1080,1381,120.48,0.0,0.006713586037932607,0.006623110802914609,0.0054466039490466,optimal,0,0,123.03442159853876,124.54080873900011
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_12.lp,21,120,16.41,0.0,0,0,0,optimal,0,0,16.02317303419113,16.846608043999822
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_12.lp,35,155,21.92,0.0,0,0,0,optimal,0,0,21.710538236424327,22.53660416899993
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_12.lp,61,175,26.22,0.0,0.0009433576115681853,0,0,optimal,0,0,26.124305330216885,26.963545375000194
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_12.lp,39,121,19.86,0.0,0,0,0,optimal,0,0,19.54525462538004,20.38519092000024
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_12.lp,39,134,17.67,0.0,0,0,0,optimal,0,0,17.303844487294555,18.142981768000027
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_13.lp,265,448,43.85,0.0,0.002362099565097618,0.001980915929525907,0.0008098822228831423,optimal,0,0,44.298211643472314,45.33408767200035
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_13.lp,233,414,40.15,0.0,0.0024105766374904374,0.0024105766374904374,0.0013619563085122293,optimal,0,0,40.37024381570518,41.37294410499999
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_13.lp,245,406,45.71,0.0,0.002331800781967541,0.0020169469380626275,0.0009847193200799166,optimal,0,0,46.15125257335603,47.16624403500009
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_13.lp,251,410,40.15,0.0,0.0022631438503657075,0.00187312262795158,0.0013019360980416617,optimal,0,0,40.51934949308634,41.53531805900002
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_13.lp,283,452,62.15,0.0,0.002220336528889661,0.0017570014552644995,0.0012558556694984143,optimal,0,0,62.82398678921163,63.82457548000002
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_14.lp,585,778,58.77,0.0,0.005399256479542482,0.005303023252367858,0.003840213093564341,optimal,0,0,59.529265843331814,60.67115001499997
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_14.lp,1388,1850,108.68,0.0,0.005445004736064601,0.0052078798274411775,0.004311651801845656,optimal,0,0,110.07936366833746,111.63172841899996
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_14.lp,709,950,53.97,0.0,0.004322532051690792,0.004059846124470086,0.0032277983353588722,optimal,0,0,54.53801524825394,55.7120550059999
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_14.lp,1541,1871,116.2,0.0,0.006478513199594334,0.00551828577730579,0.004745239123009109,optimal,0,0,117.84787392802536,119.53673591500001
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_14.lp,927,1155,67.8,0.0,0.005050107492607273,0.0046705861502245,0.004441741747260891,optimal,0,0,68.42852115631104,69.986808139
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_15.lp,1101,1353,93.57,0.0,0.004678259816082758,0.0045177301018743034,0.004028125129385498,optimal,0,0,94.50074393115938,96.23127744800013
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_15.lp,1149,1389,131.44,0.0,0.004643507199850792,0.004643507199850792,0.004027976911151623,optimal,0,0,133.46762893348932,135.05150470699982
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_15.lp,929,1119,83.55,0.0,0.004300218447932229,0.004300218447932229,0.004300218447932229,optimal,0,0,84.62787016108632,86.17995512700008
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_15.lp,1193,1418,106.64,0.0,0.004521743996763712,0.004521743996763712,0.0034701439741340405,optimal,0,0,108.41666867397726,110.179342808
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_15.lp,1144,1393,103.91,0.0,0.0046782598160827575,0.0040783817731447815,0.003915216049986973,optimal,0,0,105.57338204979897,107.33461990700016
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_16.lp,20303,22062,2161.27,0.0,0.01668890254086518,0.01596451213666252,0.009976495530502748,optimal,0,0,2193.4024577774107,2207.76473127
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_16.lp,10470,11759,1033.73,0.0,0.017374298117891304,0.017245956279000278,0.010047568753770742,optimal,0,0,1048.1809779964387,1057.1921257840004
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_16.lp,13761,15211,1356.23,0.0,0.015903197773350614,0.0103873753665538,0.009370433915059304,optimal,0,0,1373.8608648255467,1387.9080003689996
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_16.lp,8406,9254,820.78,0.0,0.015916234626579737,0.010031537854943115,0.008889446071588241,optimal,0,0,834.0578625276685,840.2518118459993
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_16.lp,20405,22659,2328.47,0.0,0.01707255190573426,0.01372388063169941,0.012774907565382335,optimal,0,0,2363.8064991123974,2378.588806425001
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_17.lp,73,218,12.9,0.0,0.0008062034374028046,0,0,optimal,0,0,12.529846597462893,13.385759473998405
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_17.lp,61,161,9.94,0.0,0.00034600856015105106,0,0,optimal,0,0,9.503756646066904,10.349315761999605
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_17.lp,45,159,11.25,0.0,0,0,0,optimal,0,0,10.765619384124875,11.601371701999597
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_17.lp,47,177,11.86,0.0,0,0,0,optimal,0,0,11.402568547055125,12.238084491000336
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_17.lp,55,164,12.97,0.0,0,0,0,optimal,0,0,12.568660022690892,13.413603633000093
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_18.lp,87,243,24.3,0.0,0.0020311134476662896,0,0,optimal,0,0,24.081644078716636,24.9685454520004
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_18.lp,71,219,22.28,0.0,0.002145919659926536,0,0,optimal,0,0,22.02519373036921,22.88599824099947
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_18.lp,63,182,18.15,0.0,0.00262225865083531,0,0,optimal,0,0,17.804970867931843,18.658686500999465
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_18.lp,97,225,20.68,0.0,0.0025333557208261632,0,0,optimal,0,0,20.535829281434417,21.439012712000476
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_18.lp,63,181,20.31,0.0,0.0006394792266174832,0,0,optimal,0,0,20.02962062880397,20.88410956000007
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_19.lp,393,477,51.08,0.0,0.004583468617921899,0.004432711090606668,0.003987367531028261,optimal,0,0,51.644928991794586,52.76230050400045
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_19.lp,369,472,44.97,0.0,0.005206532768433472,0.005206532768433472,0.0031794222792638155,optimal,0,0,45.45602313987911,46.552086208999754
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_19.lp,373,488,47.34,0.0,0.004471305941572251,0.004257845518401315,0.003994897329336461,optimal,0,0,47.910266833379865,49.01889180499893
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_19.lp,369,480,49.38,0.0,0.0035969830386955452,0.0032222464597047784,0.0020386832610520406,optimal,0,0,50.04291398450732,51.14541548200032
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_19.lp,365,484,47.78,0.0,0.0036503474154937748,0.0036503474154937748,0.0018082171437534818,optimal,0,0,48.40747109986842,49.507464877999155
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_20.lp,235,399,29.33,0.0,0.0017389072511721662,0.0016038685349348853,0.0011610467672687058,optimal,0,0,29.368364242836833,30.35722602200076
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_20.lp,171,289,24.82,0.0,0.001813750544553903,0.0016440233800641408,0,optimal,0,0,24.628225153312087,25.566005661999952
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_20.lp,173,287,21.67,0.0,0.001221713491040969,0.001088959911166307,0,optimal,0,0,21.441373605281115,22.377250429000924
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_20.lp,155,272,22.77,0.0,0.0016106294239319483,0.0012792321338087039,0,optimal,0,0,22.57472918368876,23.496580253999127
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_20.lp,177,344,26.0,0.0,0.0017124464665279925,0.0016288158870467128,0,optimal,0,0,25.855534829199314,26.800279422999665
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_21.lp,113,239,21.63,0.0,0.0018758043578452229,0.0008227051812791847,0,optimal,0,0,21.493099404498935,22.38382085199919
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_21.lp,135,307,28.51,0.0,0.0017782265865338702,0,0,optimal,0,0,28.46769404411316,29.380334742998457
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_21.lp,129,243,23.16,0.0,0.0019397014771428058,0.00031592998517441297,0,optimal,0,0,23.027972543612123,23.9326927660004
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_21.lp,76,193,21.12,0.0,0.0013693666031856305,0,0,optimal,0,0,21.00948603823781,21.880161307999515
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_21.lp,105,237,24.72,0.0,0.0007652792875726499,0,0,optimal,0,0,24.716224048286676,25.611684123001396
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_22.lp,59,171,20.05,0.0,0.0016116275153973134,0,0,optimal,0,0,19.783625598996878,20.63785023299897
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_22.lp,149,322,31.74,0.0,0.0033957201307021523,0.0020245176203689224,0,optimal,0,0,31.709238877519965,32.643464645001586
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_22.lp,71,163,22.55,0.0,0.0015146965597252259,0,0,optimal,0,0,22.366269232705235,23.233470119999765
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_22.lp,83,222,27.81,0.0,0.0013310134108440524,0,0,optimal,0,0,27.62452137283981,28.504495842000324
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_22.lp,75,234,29.21,0.0,0.001066423882511545,0,0,optimal,0,0,29.088466880843043,29.963904503998492
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_23.lp,1769,2002,173.99,0.0,0.005180820164915497,0.005180820164915497,0.005031138018363117,optimal,0,0,176.63785422034562,178.90141163999942
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_23.lp,1877,2203,226.2,0.0,0.004740997561355529,0.004592745870711797,0.004375602446592264,optimal,0,0,229.54700614511967,231.91408176299956
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_23.lp,2132,2593,233.19,0.0,0.006672169187268963,0.006083856283593579,0.005660182504536016,optimal,0,0,237.16216956079006,239.88828875200124
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_23.lp,2671,2930,260.63,0.0,0.005192675112386221,0.005040761429221213,0.005040761429221213,optimal,0,0,264.7114093564451,267.75377785300043
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_23.lp,2242,2573,274.22,0.0,0.005949523084697981,0.005585269438854358,0.005582148030181929,optimal,0,0,278.39593875966966,281.17440670500037
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_24.lp,147,277,19.85,0.0,0.0019098193062802378,0.0012417763096792273,0,optimal,0,0,19.7054970767349,20.62550343300063
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_24.lp,153,257,17.21,0.0,0.0024840078248493528,0.001139297808269323,0,optimal,0,0,17.017792899161577,17.9433869530003
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_24.lp,157,275,16.88,0.0,0.00176874759202649,0.0013834011798394279,0,optimal,0,0,16.47442888841033,17.39762974399855
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_24.lp,129,240,15.81,0.0,0.0013035854818945322,0.00016534814654804733,0,optimal,0,0,15.56160431727767,16.430428216999644
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_24.lp,145,276,18.54,0.0,0.0017622104776779028,0.0009495198517749116,0,optimal,0,0,18.33726711757481,19.216306614000132
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_25.lp,115,294,28.17,0.0,0.0026773432941199836,0.0014393453866162812,0,optimal,0,0,28.173887595534325,29.04735301999972
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_25.lp,139,278,31.11,0.0,0.0028828425872260166,0.0019255668807490606,0,optimal,0,0,30.9591721650213,31.875590638001086
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_25.lp,143,278,27.27,0.0,0.0030714057228727067,0.002061419988494677,0,optimal,0,0,27.130726316943765,28.050390222000715
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_25.lp,109,265,28.16,0.0,0.0029722040943445985,0,0,optimal,0,0,28.01047693565488,28.90528695300054
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_25.lp,101,273,28.96,0.0,0.0023115183148959867,0,0,optimal,0,0,28.802555412054062,29.698710611000934
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_26.lp,331,491,29.2,0.0,0.0017498436460713284,0.001601146936465431,0.001420218453978903,optimal,0,0,29.276834240183234,30.3287818280005
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_26.lp,333,504,32.12,0.0,0.0019344927030312317,0.001842873205011191,0.001181656808494821,optimal,0,0,32.01274814270437,33.0666272920007
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_26.lp,327,450,30.4,0.0,0.0021728874979874625,0.0018019640773016845,0.00174881802794914,optimal,0,0,30.41862292215228,31.46958606500084
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_26.lp,315,440,29.25,0.0,0.0019086627086244618,0.0019086627086244618,0.001444266518720019,optimal,0,0,29.402766287326813,30.44185157799984
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_26.lp,307,419,28.56,0.0,0.0020901499997699018,0.00180017495419706,0.0016179989984559133,optimal,0,0,28.67720489948988,29.726813545001278
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_27.lp,123,264,16.15,0.0,0.001552939444421983,0.0007708111978510394,0,optimal,0,0,15.903135741129518,16.801621956001327
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_27.lp,89,206,14.21,0.0,0.0011943853827676729,0,0,optimal,0,0,13.769739462062716,14.642202953000378
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_27.lp,81,192,14.02,0.0,0.0012651364365954285,0,0,optimal,0,0,13.652241798117757,14.517061148999346
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_27.lp,103,242,16.01,0.0,0.0015130580499146445,0,0,optimal,0,0,15.640351509675384,16.536089941000682
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_27.lp,93,245,19.35,0.0,0.0011119820664685829,0,0,optimal,0,0,19.20492860302329,20.084873365998646
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_28.lp,614,915,110.82,0.0,0.005129259609793975,0.004567004929747491,0.0038242567825457394,optimal,0,0,112.35032352246344,113.70499847599967
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_28.lp,682,961,109.36,0.0,0.0054589044248256014,0.004416488836594958,0.0038473195601631464,optimal,0,0,111.0445667412132,112.45050403300047
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_28.lp,739,1012,107.43,0.0,0.0047782398367291765,0.004660367670963178,0.0036441935839198894,optimal,0,0,108.60923611931503,110.06192097600069
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_28.lp,529,773,97.6,0.0,0.004643972798553129,0.003960241831085028,0.0032922454624530148,optimal,0,0,98.41961843892932,99.69086279899966
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_28.lp,669,930,93.47,0.0,0.005518791747796368,0.004460680129954351,0.004163153247722491,optimal,0,0,94.83763154782355,96.22304408200034
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_29.lp,141,262,21.7,0.0,0.001436721125578597,0.0013231528913811386,0,optimal,0,0,21.49162937141955,22.41055600099935
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_29.lp,145,262,26.5,0.0,0.0015973783363844418,0.0013349061953969582,0,optimal,0,0,26.441774556413293,27.36743168999965
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_29.lp,205,321,23.19,0.0,0.0017214206670340799,0.0017214206670340799,0,optimal,0,0,23.092977730557323,24.061924849000206
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_29.lp,133,243,26.35,0.0,0.0015305235597719096,0.0008165168611401243,0,optimal,0,0,26.42891944758594,27.34489588500037
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_29.lp,110,223,21.97,0.0,0.0013878517452089467,0.0010174178077696045,0,optimal,0,0,21.8275006134063,22.724120377999498
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_30.lp,109,266,29.71,0.0,0.0015474619327263816,0.0006808632172048946,0,optimal,0,0,29.6485392767936,30.550292984999032
