policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_1.lp,201,358,15.030788,0.00014398675295236295,0.003397908374912392,0.0033082629615190967,0.0032807154462759468,0,timelimit,0,0,15.030838953331113,15.019789034
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_1.lp,215,308,15.001964,0.0007518273562476874,0.002712531400848565,0.002394896043868434,0.0023516201554093738,0.0013491132417494172,timelimit,0,0,15.00201862771064,15.012271219999999
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_1.lp,201,329,15.026132,0.000473314724108573,0.002875670418458238,0.0024012173058212075,0.0020228980723086664,0,timelimit,0,0,15.026193475350738,15.036156075999997
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_1.lp,155,284,15.000649,0.0013385833632811506,0.002875670418458238,0.00237206359407458,0.002034776235489501,0,timelimit,0,0,15.000697772018611,15.010455872000001
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_1.lp,201,294,13.755301,0.0,0.003275317958748519,0.002828722707732192,0.0027256561345201905,0,optimal,0,0,13.755341045558453,13.763945895999996
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_1.lp,235,377,14.464223,0.0,0.002428246634792157,0.002428246634792157,0.002428246634792157,0,optimal,0,0,14.464273441582918,15.441549379999998
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_1.lp,191,297,14.310616,0.0,0.0032039979576559646,0.0024190104829152296,0.0024173073601334904,0,optimal,0,0,14.310649589635432,15.231996056
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_1.lp,142,289,15.001722,0.0018917225225185369,0.0025712925777586094,0.0024227533740163428,0.0020228980723086664,0,timelimit,0,0,15.001755004748702,15.92446007000001
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_1.lp,199,298,14.805358,0.0,0.003261232401659998,0.0027841511250617746,0.0027841511250617746,0,optimal,0,0,14.805402825586498,15.754247848000006
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_1.lp,181,275,14.232362,0.0,0.0032039979576559646,0.0032039979576559646,0.002419010482915436,0,optimal,0,0,14.232392555102706,15.147651550999996
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_2.lp,102,219,15.000759,0.0018146153492114624,0.002564484197062098,0.0018841270332487477,0,0,timelimit,0,0,15.000797795131803,15.011298858000004
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_2.lp,75,187,15.000912,0.0019041902659792634,0.002288134372890416,0,0,0,timelimit,0,0,15.000941994599998,15.010802417999997
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_2.lp,110,221,15.00081,0.0019287704017224635,0.0026621180300852114,0.002281727429718036,0.0019287704017224635,0,timelimit,0,0,15.000848934054375,15.010460813000009
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_2.lp,88,200,15.001598,0.0019440501975281877,0.0022939157432738345,0.0019440501975281877,0,0,timelimit,0,0,15.001628695055842,15.011243938999996
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_2.lp,69,193,15.000603,0.002007984357807816,0.0025509971947535086,0,0,0,timelimit,0,0,15.000648871995509,15.009874268000004
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_2.lp,101,219,15.002213,0.0019466679042312175,0.002007984357807816,0.0019466679042312175,0.0019466679042312175,0,timelimit,0,0,15.00226085446775,15.915750709999998
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_2.lp,90,201,15.001082,0.0019301158823873382,0.002288134372890416,0.001998379292782488,0,0,timelimit,0,0,15.001121819019318,15.911739161000014
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_2.lp,141,248,15.000664,0.0019096648357167535,0.0026621180300852114,0.002007065983537286,0.0019287704017224635,0,timelimit,0,0,15.000701628625393,15.934318283000039
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_2.lp,68,179,15.000236,0.0019983864281590082,0.0022939157432738345,0,0,0,timelimit,0,0,15.000274190679193,15.884612344000004
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_2.lp,102,210,15.000734,0.0019289129531996703,0.001946930511766878,0.001946930511766878,0.0019289129531996703,0,timelimit,0,0,15.00076106749475,15.899678439000013
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_3.lp,45,140,15.000711,0.002807009995165351,0,0,0,0,timelimit,0,0,15.000752349384129,15.010449494999989
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_3.lp,29,119,15.001032,0.0022872342690639547,0,0,0,0,timelimit,0,0,15.001086885109544,15.010263959999975
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_3.lp,50,159,15.000801,0.0010590562869832293,0,0,0,0,timelimit,0,0,15.000834731385112,15.010046757999987
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_3.lp,60,146,13.028253,0.0,0.001025625738354697,0,0,0,optimal,0,0,13.028284892439842,13.036487949000048
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_3.lp,49,144,14.876437,0.0,0,0,0,0,optimal,0,0,14.876480455510318,14.88544267200001
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_3.lp,39,122,14.721758,0.0,0,0,0,0,optimal,0,0,14.721812774427235,15.558021993000011
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_3.lp,23,116,15.000786,0.0032417399876497987,0,0,0,0,timelimit,0,0,15.000814567320049,15.83898209299997
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_3.lp,37,136,13.508965,0.0,0,0,0,0,optimal,0,0,13.5089964075014,14.342906798000001
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_3.lp,55,128,11.303277,0.0,0.00232966270724214,0,0,0,optimal,0,0,11.303306583315134,12.148336149999977
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_3.lp,41,124,13.427865,0.0,0,0,0,0,optimal,0,0,13.427913694642484,14.264761921000002
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_4.lp,15,130,15.007341,0.003348096963210107,0,0,0,0,timelimit,0,0,15.0073936060071,15.018467799999996
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_4.lp,17,139,15.002332,0.003293039693415868,0,0,0,0,timelimit,0,0,15.00238817371428,15.011973951000016
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_4.lp,19,144,15.002356,0.0032510815027900503,0,0,0,0,timelimit,0,0,15.002399092540145,15.011950407000029
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_4.lp,15,142,15.007664,0.0032272192821276315,0,0,0,0,timelimit,0,0,15.00769142434001,15.01684161899999
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_4.lp,14,138,15.002203,0.002145774099658779,0,0,0,0,timelimit,0,0,15.002254039980471,15.01138757700005
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_4.lp,14,134,15.0024,0.0034498509807281267,0,0,0,0,timelimit,0,0,15.002447479404509,15.832974035000007
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_4.lp,17,142,15.000906,0.003312036663383822,0,0,0,0,timelimit,0,0,15.000949952751398,15.828694945000052
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_4.lp,18,141,15.00188,0.0032510815027900503,0,0,0,0,timelimit,0,0,15.001931538805366,15.83555271800003
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_4.lp,15,157,15.000818,0.0036540311943450317,0,0,0,0,timelimit,0,0,15.000903173349798,15.830503352999926
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_4.lp,12,135,15.0018,0.002145774099658779,0,0,0,0,timelimit,0,0,15.001839308068156,15.827615078999997
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_5.lp,33,133,11.317569,0.0,0,0,0,0,optimal,0,0,11.31761444825679,11.325507614999992
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_5.lp,31,73,5.987259,0.0,0,0,0,0,optimal,0,0,5.987291917204857,5.991899062000016
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_5.lp,23,87,10.531779,0.0,0,0,0,0,optimal,0,0,10.531818982213736,10.538145215999975
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_5.lp,13,114,11.51809,0.0,0,0,0,0,optimal,0,0,11.518131090328097,11.525073220999957
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_5.lp,25,117,10.258883,0.0,0,0,0,0,optimal,0,0,10.258916588500142,10.265406138999992
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_5.lp,29,132,11.401895,0.0,0,0,0,0,optimal,0,0,11.401943751610816,12.218744678000007
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_5.lp,35,77,6.103014,0.0,0,0,0,0,optimal,0,0,6.103055939078331,6.930044101000021
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_5.lp,27,91,10.560545,0.0,0,0,0,0,optimal,0,0,10.560585731640458,11.365135107000015
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_5.lp,15,116,11.758049,0.0,0,0,0,0,optimal,0,0,11.758095447905362,12.573221635999971
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_5.lp,25,114,10.079899,0.0,0,0,0,0,optimal,0,0,10.079932786524296,10.892840367999952
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_6.lp,1,85,15.031762,0.00810661268248541,0,0,0,0,timelimit,0,0,15.031812431290746,15.041813373999958
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_6.lp,4,80,15.001697,0.004787331340976019,0,0,0,0,timelimit,0,0,15.001737885177135,15.010963285999992
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_6.lp,1,119,15.071999,0.0040150211680268924,0,0,0,0,timelimit,0,0,15.072068992070854,15.08121462300005
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_6.lp,13,108,15.000712,0.004331659688538516,0,0,0,0,timelimit,0,0,15.000739347189665,15.009771437999916
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_6.lp,7,127,15.002363,0.004653637994444461,0,0,0,0,timelimit,0,0,15.002404087223113,15.011672116
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_6.lp,1,85,15.035842,0.00810661268248541,0,0,0,0,timelimit,0,0,15.035905603319407,15.04611619100001
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_6.lp,4,81,15.005869,0.004787331340976019,0,0,0,0,timelimit,0,0,15.005908231250942,15.818867683999997
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_6.lp,1,119,15.026083,0.0040150211680268924,0,0,0,0,timelimit,0,0,15.026135508902371,15.03627897399997
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_6.lp,11,106,15.002584,0.004052999420829908,0,0,0,0,timelimit,0,0,15.00262060109526,15.823216431999981
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_6.lp,7,125,15.00105,0.004653637994444461,0,0,0,0,timelimit,0,0,15.001104797236621,15.817566214000067
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,69,8.325492,0.0,0,0,0,0,optimal,0,0,8.325537976808846,8.331324362000032
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_7.lp,9,54,6.139593,0.0,0,0,0,0,optimal,0,0,6.139635154977441,6.143855475999999
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,47,5.703303,0.0,0,0,0,0,optimal,0,0,5.70333765912801,5.707191308000006
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,109,8.529587,0.0,0,0,0,0,optimal,0,0,8.529627385549247,8.534845057000098
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,52,6.118152,0.0,0,0,0,0,optimal,0,0,6.11818131711334,6.122027429000013
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_7.lp,13,75,8.512402,0.0,0,0,0,0,optimal,0,0,8.512433297932148,9.323913507000043
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,52,6.163987,0.0,0,0,0,0,optimal,0,0,6.164022468030453,6.826402098000017
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_7.lp,11,50,5.757564,0.0,0,0,0,0,optimal,0,0,5.757595740258694,6.55386574399995
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,109,8.616911,0.0,0,0,0,0,optimal,0,0,8.616946994327009,9.311951937000003
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,52,6.197546,0.0,0,0,0,0,optimal,0,0,6.1975767919793725,6.90696871800003
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_8.lp,11,133,15.003069,0.005122907884715941,0,0,0,0,timelimit,0,0,15.00311640650034,15.013535710999918
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_8.lp,13,141,15.000033,0.004979474386229228,0,0,0,0,timelimit,0,0,15.000086141750216,15.009844455999996
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_8.lp,8,139,15.002029,0.005424516936620977,0,0,0,0,timelimit,0,0,15.002058140002191,15.011188012000048
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_8.lp,3,114,15.001162,0.005457673895667641,0,0,0,0,timelimit,0,0,15.001202024519444,15.00992923199999
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_8.lp,11,159,15.000871,0.005041723779736709,0,0,0,0,timelimit,0,0,15.000907512381673,15.010068443000023
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_8.lp,14,139,15.00216,0.004798975723978753,0,0,0,0,timelimit,0,0,15.002211023122072,15.833991617000038
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_8.lp,17,138,13.811397,0.0,0,0,0,0,optimal,0,0,13.811429681256413,14.629041695000069
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_8.lp,12,138,15.000852,0.0014530898197468059,0,0,0,0,timelimit,0,0,15.000895584002137,15.818377900000087
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_8.lp,3,114,15.000891,0.005457673895667641,0,0,0,0,timelimit,0,0,15.000933542847633,15.466374717999997
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_8.lp,15,136,14.690565,0.0,0,0,0,0,optimal,0,0,14.690615244209766,15.638526586999888
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_9.lp,13,140,15.002047,0.0039000025532577344,0,0,0,0,timelimit,0,0,15.002080631442368,15.012810601999945
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_9.lp,23,141,15.000603,0.004058194315003073,0,0,0,0,timelimit,0,0,15.000644313171506,15.010028024000121
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_9.lp,44,171,15.000752,0.003454403119788613,0,0,0,0,timelimit,0,0,15.000801493413746,15.010442484000123
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_9.lp,48,153,15.002523,0.004545959983857247,0,0,0,0,timelimit,0,0,15.002551743760705,15.011825878999844
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_9.lp,21,125,15.000774,0.0037885917159223292,0,0,0,0,timelimit,0,0,15.000816559419036,15.009815990000106
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_9.lp,15,144,15.001792,0.0032913280412025705,0,0,0,0,timelimit,0,0,15.001845996826887,15.830192263000072
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_9.lp,16,133,15.001874,0.004413368268031039,0,0,0,0,timelimit,0,0,15.001900158822536,15.83038604599983
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_9.lp,50,180,15.052027,0.0033660439279211067,0.0033660439279211067,0,0,0,timelimit,0,0,15.05206093378365,15.91871941799991
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_9.lp,44,147,15.002098,0.0049968316890411,0,0,0,0,timelimit,0,0,15.002131145447493,15.876493946999972
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_9.lp,19,129,15.000645,0.0045969971965531264,0,0,0,0,timelimit,0,0,15.000675251707435,15.828519647999883
