policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_1.lp,203,360,15.185526,0.0,0.003397908374912392,0.0033082629615190967,0.0032807154462759468,0,optimal,0,0,15.185617647133768,15.172260223000002
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_1.lp,229,323,15.226273,0.0,0.002712531400848565,0.002394896043868434,0.0023516201554093738,0.0013491132417494172,optimal,0,0,15.226337425410748,15.234466295999997
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_1.lp,213,341,15.221026,0.0,0.002875670418458238,0.0024012173058212075,0.0020228980723086664,0,optimal,0,0,15.221092466264963,15.228865004
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_1.lp,217,346,16.462559,0.0,0.002875670418458238,0.00237206359407458,0.002034776235489501,0.0007518273562476874,optimal,0,0,16.462618828751147,16.470724711000003
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_1.lp,201,294,13.802541,0.0,0.003275317958748519,0.002828722707732192,0.0027256561345201905,0,optimal,0,0,13.80260981619358,13.807805227000003
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_1.lp,235,377,14.758797,0.0,0.002428246634792157,0.002428246634792157,0.002428246634792157,0,optimal,0,0,14.758862326852977,15.715155683000006
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_1.lp,191,297,14.622717,0.0,0.0032039979576559646,0.0024190104829152296,0.0024173073601334904,0,optimal,0,0,14.622782106511295,15.565992050999995
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_1.lp,195,342,16.013186,0.0,0.0025712925777586094,0.0024227533740163428,0.0020228980723086664,0,optimal,0,0,16.01324241887778,16.962020386000006
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_1.lp,199,298,14.733737,0.0,0.003261232401659998,0.0027841511250617746,0.0027841511250617746,0,optimal,0,0,14.733798024244606,15.634069163999982
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_1.lp,181,275,14.283424,0.0,0.0032039979576559646,0.0032039979576559646,0.002419010482915436,0,optimal,0,0,14.283480437472463,15.150169097000003
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_2.lp,221,354,19.995006,0.0,0.002564484197062098,0.0018841270332487477,0.0016267606168276988,0.0007522197411519046,optimal,0,0,19.995060050860047,20.009909666
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_2.lp,249,386,23.161065,0.0,0.002288134372890416,0.0019041902659792634,0.0018419375560373278,0.0008655501125106944,optimal,0,0,23.161126216873527,23.17704944799999
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_2.lp,223,345,19.007016,0.0,0.0026621180300852114,0.002281727429718036,0.0019287704017224635,0,optimal,0,0,19.007074123248458,19.02008491800001
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_2.lp,217,330,21.740561,0.0,0.0022939157432738345,0.0019440501975281877,0.0019440501975281877,0.001856549854499884,optimal,0,0,21.740612792782485,21.755176078000005
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_2.lp,237,378,23.300408,0.0,0.0025509971947535086,0.001946930511766878,0.0019064476615145722,0.0013731585794126207,optimal,0,0,23.300466468557715,23.315986899000023
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_2.lp,219,337,20.950276,0.0,0.002007984357807816,0.0019466679042312175,0.0019466679042312175,0,optimal,0,0,20.95033553056419,21.864315659
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_2.lp,255,375,23.509447,0.0,0.002288134372890416,0.001998379292782488,0.0019301158823873382,0.0013606416732004792,optimal,0,0,23.50949497614056,24.441118765
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_2.lp,227,334,17.824528,0.0,0.0026621180300852114,0.002007065983537286,0.0019287704017224635,0.001875036093049353,optimal,0,0,17.824579822830856,18.772661621999987
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_2.lp,219,332,21.532229,0.0,0.0022939157432738345,0.001962925593407366,0.001962925593407366,0.0013776389941321284,optimal,0,0,21.532279956154525,22.478993433000028
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_2.lp,219,327,20.309637,0.0,0.001946930511766878,0.001946930511766878,0.0019289129531996703,0,optimal,0,0,20.309695180505514,21.253477564000036
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_3.lp,59,156,16.060118,0.0,0.0008315925982646317,0,0,0,optimal,0,0,16.060179830528796,16.072400346999984
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_3.lp,71,165,17.247899,0.0,0.0018101080537129743,0,0,0,optimal,0,0,17.24794716667384,17.259350477999988
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_3.lp,57,166,15.077956,0.0,0.0009656539347536847,0,0,0,optimal,0,0,15.078012509271502,15.088000220000026
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_3.lp,60,146,12.911791,0.0,0.001025625738354697,0,0,0,optimal,0,0,12.91183574963361,12.920608498999968
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_3.lp,49,144,14.773849,0.0,0,0,0,0,optimal,0,0,14.773913774639368,14.783874513
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_3.lp,39,122,15.038977,0.0,0,0,0,0,optimal,0,0,15.039042552001774,15.875184574999992
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_3.lp,82,209,20.393926,0.0,0.00199355047079267,0.00024786379617599793,0,0,optimal,0,0,20.3939721994102,21.241919681000013
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_3.lp,37,136,13.572407,0.0,0,0,0,0,optimal,0,0,13.572469497099519,14.390248756000062
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_3.lp,55,128,11.251879,0.0,0.00232966270724214,0,0,0,optimal,0,0,11.251930266618729,12.075955473000022
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_3.lp,41,124,13.371034,0.0,0,0,0,0,optimal,0,0,13.37109246198088,14.191027031999965
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_4.lp,180,361,35.001128,0.00098513699170725,0.0031730707104502655,0.0031730707104502655,0.0022826295628584213,0,timelimit,0,0,35.00119305588305,35.01312226899995
