policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_5.lp,35,77,5.9961009999999995,0.0,0,0,0,0,0,0,0,optimal,0,0,5.996153238229454,6.821975357000042
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_5.lp,27,91,10.40017,0.0,0,0,0,0,0,0,0,optimal,0,0,10.40020763501525,11.17505749999998
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_5.lp,15,116,11.743258,0.0,0,0,0,0,0,0,0,optimal,0,0,11.743289491161704,12.558316477999938
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_5.lp,25,114,9.937748,0.0,0,0,0,0,0,0,0,optimal,0,0,9.937791842967272,10.749417415000039
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_6.lp,1,85,20.039324,0.004095089498772576,0,0,0,0,0,0,0,timelimit,0,0,20.039392214268446,20.05283763099999
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_6.lp,17,133,20.002228,0.004707707218525144,0,0,0,0,0,0,0,timelimit,0,0,20.002259423956275,20.014738366000074
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_6.lp,14,173,20.001109,0.003611122033859339,0,0,0,0,0,0,0,timelimit,0,0,20.00115873478353,20.013304784999946
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_6.lp,34,153,20.000663,0.004131949022734421,0,0,0,0,0,0,0,timelimit,0,0,20.000713439658284,20.013332691000073
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_6.lp,16,190,20.00073,0.004487974559115827,0,0,0,0,0,0,0,timelimit,0,0,20.000777719542384,20.013252446000024
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_6.lp,1,85,20.031754,0.004095089498772576,0,0,0,0,0,0,0,timelimit,0,0,20.03182326257229,20.04525042499995
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_6.lp,16,129,20.000881,0.003962006806350958,0,0,0,0,0,0,0,timelimit,0,0,20.000924446620047,20.833523073000038
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_6.lp,12,175,20.00194,0.003611122033859339,0,0,0,0,0,0,0,timelimit,0,0,20.001987610012293,20.83012558600001
